date,IDHM 2010,CodMunIBGE
2010-01-01,0.696,3540853
2010-01-01,0.733,3540903
2010-01-01,0.754,3541000
2010-01-01,0.701,3541059
2010-01-01,0.735,3541109
2010-01-01,0.757,3541208
2010-01-01,0.75,3541307
2010-01-01,0.806,3541406
2010-01-01,0.763,3541505
2010-01-01,0.743,3541604
2010-01-01,0.678,3541653
2010-01-01,0.738,3541703
2010-01-01,0.715,3541802
2010-01-01,0.722,3541901
2010-01-01,0.732,3542008
2010-01-01,0.745,3542107
2010-01-01,0.751,3542206
2010-01-01,0.657,3542305
2010-01-01,0.768,3542404
2010-01-01,0.728,3542503
2010-01-01,0.754,3542602
2010-01-01,0.705,3542701
2010-01-01,0.698,3542800
2010-01-01,0.712,3542909
2010-01-01,0.639,3543006
2010-01-01,0.711,3543105
2010-01-01,0.747,3543204
2010-01-01,0.721,3543238
2010-01-01,0.705,3543253
2010-01-01,0.784,3543303
2010-01-01,0.8,3543402
2010-01-01,0.664,3543501
2010-01-01,0.74,3543600
2010-01-01,0.734,3543709
2010-01-01,0.723,3543808
2010-01-01,0.803,3543907
2010-01-01,0.759,3544004
2010-01-01,0.749,3544103
2010-01-01,0.703,3544202
2010-01-01,0.764,3544251
2010-01-01,0.737,3544301
2010-01-01,0.721,3544400
2010-01-01,0.759,3544509
2010-01-01,0.728,3544608
2010-01-01,0.73,3544707
2010-01-01,0.751,3544806
2010-01-01,0.772,3544905
2010-01-01,0.732,3545001
2010-01-01,0.719,3545100
2010-01-01,0.791,3545159
2010-01-01,0.78,3545209
2010-01-01,0.729,3545308
2010-01-01,0.704,3545407
2010-01-01,0.709,3545506
2010-01-01,0.76,3545605
2010-01-01,0.728,3545704
2010-01-01,0.781,3545803
2010-01-01,0.735,3546009
2010-01-01,0.733,3546108
2010-01-01,0.79,3546207
2010-01-01,0.743,3546256
2010-01-01,0.728,3546306
2010-01-01,0.762,3546405
2010-01-01,0.738,3546504
2010-01-01,0.784,3546603
2010-01-01,0.737,3546702
2010-01-01,0.738,3546801
2010-01-01,0.737,3546900
2010-01-01,0.686,3547007
2010-01-01,0.739,3547106
2010-01-01,0.773,3547205
2010-01-01,0.814,3547304
2010-01-01,0.761,3547403
2010-01-01,0.775,3547502
2010-01-01,0.77,3547601
2010-01-01,0.772,3547650
2010-01-01,0.753,3547700
2010-01-01,0.815,3547809
2010-01-01,0.702,3547908
2010-01-01,0.702,3548005
2010-01-01,0.757,3548054
2010-01-01,0.714,3548104
2010-01-01,0.706,3548203
2010-01-01,0.732,3548302
2010-01-01,0.74,3548401
2010-01-01,0.84,3548500
2010-01-01,0.72,3548609
2010-01-01,0.805,3548708
2010-01-01,0.862,3548807
2010-01-01,0.805,3548906
2010-01-01,0.723,3549003
2010-01-01,0.797,3549102
2010-01-01,0.72,3549201
2010-01-01,0.748,3549250
2010-01-01,0.75,3549300
2010-01-01,0.762,3549409
2010-01-01,0.693,3549508
2010-01-01,0.684,3549607
2010-01-01,0.774,3549706
2010-01-01,0.797,3549805
2010-01-01,0.807,3549904
2010-01-01,0.728,3549953
2010-01-01,0.697,3550001
2010-01-01,0.744,3550100
2010-01-01,0.71,3550209
2010-01-01,0.805,3550308
2010-01-01,0.755,3550407
2010-01-01,0.703,3550506
2010-01-01,0.768,3550605
2010-01-01,0.772,3550704
2010-01-01,0.701,3550803
2010-01-01,0.766,3550902
2010-01-01,0.768,3551009
2010-01-01,0.707,3551108
2010-01-01,0.688,3551207
2010-01-01,0.773,3551306
2010-01-01,0.686,3551405
2010-01-01,0.729,3551504
2010-01-01,0.767,3551603
2010-01-01,0.761,3551702
2010-01-01,0.673,3551801
2010-01-01,0.715,3551900
2010-01-01,0.678,3552007
2010-01-01,0.729,3552106
2010-01-01,0.798,3552205
2010-01-01,0.747,3552304
2010-01-01,0.762,3552403
2010-01-01,0.765,3552502
2010-01-01,0.699,3552551
2010-01-01,0.735,3552601
2010-01-01,0.704,3552700
2010-01-01,0.769,3552809
2010-01-01,0.723,3552908
2010-01-01,0.709,3553005
2010-01-01,0.71,3553104
2010-01-01,0.76,3553203
2010-01-01,0.731,3553302
2010-01-01,0.748,3553401
2010-01-01,0.681,3553500
2010-01-01,0.751,3553609
2010-01-01,0.759,3553658
2010-01-01,0.748,3553708
2010-01-01,0.701,3553807
2010-01-01,0.679,3553856
2010-01-01,0.726,3553906
2010-01-01,0.753,3553955
2010-01-01,0.752,3554003
2010-01-01,0.8,3554102
2010-01-01,0.668,3554201
2010-01-01,0.741,3554300
2010-01-01,0.749,3554409
2010-01-01,0.778,3554508
2010-01-01,0.71,3554607
2010-01-01,0.714,3554656
2010-01-01,0.744,3554706
2010-01-01,0.722,3554755
2010-01-01,0.785,3554805
2010-01-01,0.753,3554904
2010-01-01,0.728,3554953
2010-01-01,0.771,3555000
2010-01-01,0.769,3555109
2010-01-01,0.751,3555208
2010-01-01,0.736,3555307
2010-01-01,0.7,3555356
2010-01-01,0.751,3555406
2010-01-01,0.727,3555505
2010-01-01,0.721,3555604
2010-01-01,0.749,3555703
2010-01-01,0.746,3555802
2010-01-01,0.712,3555901
2010-01-01,0.745,3556008
2010-01-01,0.735,3556107
2010-01-01,0.819,3556206
2010-01-01,0.725,3556305
2010-01-01,0.699,3556354
2010-01-01,0.737,3556404
2010-01-01,0.77,3556453
2010-01-01,0.759,3556503
2010-01-01,0.754,3556602
2010-01-01,0.817,3556701
2010-01-01,0.739,3556800
2010-01-01,0.744,3556909
2010-01-01,0.725,3556958
2010-01-01,0.767,3557006
2010-01-01,0.79,3557105
2010-01-01,0.729,3557154
2010-01-01,0.729,3557204
2010-01-01,0.74,3557303
2010-01-01,0.687,4100103
2010-01-01,0.667,4100202
2010-01-01,0.66,4100301
2010-01-01,0.699,4100400
2010-01-01,0.667,4100459
2010-01-01,0.721,4100509
2010-01-01,0.696,4100608
2010-01-01,0.676,4100707
2010-01-01,0.708,4100806
2010-01-01,0.669,4100905
2010-01-01,0.709,4101002
2010-01-01,0.695,4101051
2010-01-01,0.725,4101101
2010-01-01,0.721,4101150
2010-01-01,0.687,4101200
2010-01-01,0.656,4101309
2010-01-01,0.748,4101408
2010-01-01,0.748,4101507
2010-01-01,0.723,4101606
2010-01-01,0.676,4101655
2010-01-01,0.704,4101705
2010-01-01,0.74,4101804
2010-01-01,0.67,4101853
2010-01-01,0.728,4101903
2010-01-01,0.729,4102000
2010-01-01,0.747,4102109
2010-01-01,0.736,4102208
2010-01-01,0.696,4102307
2010-01-01,0.727,4102406
2010-01-01,0.696,4102505
2010-01-01,0.706,4102604
2010-01-01,0.744,4102703
2010-01-01,0.681,4102752
2010-01-01,0.716,4102802
2010-01-01,0.667,4102901
2010-01-01,0.72,4103008
2010-01-01,0.7,4103024
2010-01-01,0.655,4103040
2010-01-01,0.67,4103057
2010-01-01,0.64,4103107
2010-01-01,0.697,4103156
2010-01-01,0.686,4103206
2010-01-01,0.742,4103222
2010-01-01,0.717,4103305
2010-01-01,0.701,4103354
2010-01-01,0.681,4103370
2010-01-01,0.693,4103404
2010-01-01,0.748,4103453
2010-01-01,0.692,4103479
2010-01-01,0.722,4103503
2010-01-01,0.721,4103602
2010-01-01,0.734,4103701
2010-01-01,0.725,4103800
2010-01-01,0.704,4103909
2010-01-01,0.63,4103958
2010-01-01,0.718,4104006
2010-01-01,0.681,4104055
2010-01-01,0.686,4104105
2010-01-01,0.745,4104204
2010-01-01,0.701,4104253
2010-01-01,0.757,4104303
2010-01-01,0.629,4104402
2010-01-01,0.635,4104428
2010-01-01,0.635,4104451
2010-01-01,0.706,4104501
2010-01-01,0.716,4104600
2010-01-01,0.728,4104659
2010-01-01,0.713,4104709
2010-01-01,0.782,4104808
2010-01-01,0.703,4104907
2010-01-01,0.678,4105003
2010-01-01,0.668,4105102
2010-01-01,0.573,4105201
2010-01-01,0.732,4105300
2010-01-01,0.74,4105409
2010-01-01,0.755,4105508
2010-01-01,0.718,4105607
2010-01-01,0.694,4105706
2010-01-01,0.733,4105805
2010-01-01,0.73,4105904
2010-01-01,0.668,4106001
2010-01-01,0.707,4106100
2010-01-01,0.681,4106209
2010-01-01,0.738,4106308
2010-01-01,0.759,4106407
2010-01-01,0.6,4106456
2010-01-01,0.723,4106506
2010-01-01,0.638,4106555
2010-01-01,0.709,4106571
2010-01-01,0.717,4106605
2010-01-01,0.713,4106704
2010-01-01,0.664,4106803
2010-01-01,0.666,4106852
2010-01-01,0.823,4106902
2010-01-01,0.656,4107009
2010-01-01,0.723,4107108
2010-01-01,0.608,4107124
2010-01-01,0.644,4107157
2010-01-01,0.767,4107207
2010-01-01,0.724,4107256
2010-01-01,0.746,4107306
2010-01-01,0.752,4107405
2010-01-01,0.73,4107504
2010-01-01,0.689,4107520
2010-01-01,0.761,4107538
2010-01-01,0.636,4107546
2010-01-01,0.715,4107553
2010-01-01,0.687,4107603
2010-01-01,0.72,4107652
2010-01-01,0.716,4107702
2010-01-01,0.645,4107736
2010-01-01,0.677,4107751
2010-01-01,0.745,4107801
2010-01-01,0.682,4107850
2010-01-01,0.736,4107900
2010-01-01,0.701,4108007
2010-01-01,0.732,4108106
2010-01-01,0.723,4108205
2010-01-01,0.751,4108304
2010-01-01,0.669,4108320
2010-01-01,0.774,4108403
2010-01-01,0.645,4108452
2010-01-01,0.652,4108502
2010-01-01,0.675,4108551
2010-01-01,0.731,4108601
2010-01-01,0.641,4108650
2010-01-01,0.658,4108700
2010-01-01,0.724,4108809
2010-01-01,0.693,4108908
2010-01-01,0.669,4108957
2010-01-01,0.702,4109005
2010-01-01,0.719,4109104
2010-01-01,0.698,4109203
2010-01-01,0.677,4109302
2010-01-01,0.731,4109401
2010-01-01,0.587,4109500
2010-01-01,0.717,4109609
2010-01-01,0.683,4109658
2010-01-01,0.71,4109708
2010-01-01,0.685,4109757
2010-01-01,0.726,4109807
2010-01-01,0.666,4109906
2010-01-01,0.758,4110003
2010-01-01,0.703,4110052
2010-01-01,0.622,4110078
2010-01-01,0.66,4110102
2010-01-01,0.6,4110201
2010-01-01,0.705,4110300
2010-01-01,0.724,4110409
2010-01-01,0.652,4110508
2010-01-01,0.706,4110607
2010-01-01,0.707,4110656
2010-01-01,0.726,4110706
2010-01-01,0.665,4110805
2010-01-01,0.707,4110904
2010-01-01,0.738,4110953
2010-01-01,0.694,4111001
2010-01-01,0.746,4111100
2010-01-01,0.731,4111209
2010-01-01,0.637,4111258
2010-01-01,0.656,4111308
2010-01-01,0.651,4111407
2010-01-01,0.73,4111506
2010-01-01,0.706,4111555
2010-01-01,0.766,4111605
2010-01-01,0.718,4111704
2010-01-01,0.743,4111803
2010-01-01,0.715,4111902
2010-01-01,0.743,4112009
2010-01-01,0.747,4112108
2010-01-01,0.696,4112207
2010-01-01,0.696,4112306
2010-01-01,0.712,4112405
2010-01-01,0.689,4112504
2010-01-01,0.682,4112603
2010-01-01,0.687,4112702
2010-01-01,0.705,4112751
2010-01-01,0.7,4112801
2010-01-01,0.688,4112900
2010-01-01,0.708,4112959
2010-01-01,0.718,4113007
2010-01-01,0.721,4113106
2010-01-01,0.706,4113205
2010-01-01,0.585,4113254
2010-01-01,0.706,4113304
2010-01-01,0.707,4113403
2010-01-01,0.68,4113429
2010-01-01,0.666,4113452
2010-01-01,0.725,4113502
2010-01-01,0.744,4113601
2010-01-01,0.778,4113700
2010-01-01,0.668,4113734
2010-01-01,0.69,4113759
2010-01-01,0.71,4113809
2010-01-01,0.708,4113908
2010-01-01,0.719,4114005
2010-01-01,0.718,4114104
2010-01-01,0.751,4114203
2010-01-01,0.655,4114302
2010-01-01,0.645,4114351
2010-01-01,0.688,4114401
2010-01-01,0.716,4114500
2010-01-01,0.774,4114609
2010-01-01,0.703,4114708
2010-01-01,0.735,4114807
2010-01-01,0.691,4114906
2010-01-01,0.681,4115002
2010-01-01,0.639,4115101
2010-01-01,0.808,4115200
2010-01-01,0.698,4115309
2010-01-01,0.758,4115358
2010-01-01,0.722,4115408
2010-01-01,0.614,4115457
2010-01-01,0.721,4115507
2010-01-01,0.725,4115606
2010-01-01,0.743,4115705
2010-01-01,0.632,4115739
2010-01-01,0.652,4115754
2010-01-01,0.763,4115804
2010-01-01,0.74,4115853
2010-01-01,0.68,4115903
2010-01-01,0.748,4116000
2010-01-01,0.711,4116059
2010-01-01,0.675,4116109
2010-01-01,0.686,4116208
2010-01-01,0.726,4116307
2010-01-01,0.709,4116406
2010-01-01,0.717,4116505
2010-01-01,0.698,4116604
2010-01-01,0.733,4116703
2010-01-01,0.658,4116802
2010-01-01,0.722,4116901
2010-01-01,0.714,4116950
2010-01-01,0.688,4117008
2010-01-01,0.642,4117057
2010-01-01,0.758,4117107
2010-01-01,0.71,4117206
2010-01-01,0.68,4117214
2010-01-01,0.731,4117222
2010-01-01,0.716,4117255
2010-01-01,0.651,4117271
2010-01-01,0.71,4117297
2010-01-01,0.609,4117305
2010-01-01,0.72,4117404
2010-01-01,0.709,4117453
2010-01-01,0.716,4117503
2010-01-01,0.66,4117602
2010-01-01,0.718,4117701
2010-01-01,0.639,4117800
2010-01-01,0.768,4117909
2010-01-01,0.746,4118006
2010-01-01,0.717,4118105
2010-01-01,0.75,4118204
2010-01-01,0.709,4118303
2010-01-01,0.763,4118402
2010-01-01,0.747,4118451
2010-01-01,0.782,4118501
2010-01-01,0.717,4118600
2010-01-01,0.708,4118709
2010-01-01,0.723,4118808
2010-01-01,0.713,4118857
2010-01-01,0.7,4118907
2010-01-01,0.726,4119004
2010-01-01,0.694,4119103
2010-01-01,0.751,4119152
2010-01-01,0.697,4119202
2010-01-01,0.695,4119251
2010-01-01,0.654,4119301
2010-01-01,0.708,4119400
2010-01-01,0.7,4119509
2010-01-01,0.702,4119608
2010-01-01,0.71,4119657
2010-01-01,0.705,4119707
2010-01-01,0.706,4119806
2010-01-01,0.763,4119905
2010-01-01,0.738,4119954
2010-01-01,0.738,4120002
2010-01-01,0.7,4120101
2010-01-01,0.688,4120150
2010-01-01,0.735,4120200
2010-01-01,0.685,4120309
2010-01-01,0.71,4120333
2010-01-01,0.752,4120358
2010-01-01,0.713,4120408
2010-01-01,0.701,4120507
2010-01-01,0.676,4120606
2010-01-01,0.71,4120655
2010-01-01,0.714,4120705
2010-01-01,0.742,4120804
2010-01-01,0.791,4120853
2010-01-01,0.681,4120903
2010-01-01,0.688,4121000
2010-01-01,0.715,4121109
2010-01-01,0.68,4121208
2010-01-01,0.63,4121257
2010-01-01,0.707,4121307
2010-01-01,0.704,4121356
2010-01-01,0.722,4121406
2010-01-01,0.672,4121505
2010-01-01,0.733,4121604
2010-01-01,0.618,4121703
2010-01-01,0.648,4121752
2010-01-01,0.716,4121802
2010-01-01,0.701,4121901
2010-01-01,0.687,4122008
2010-01-01,0.729,4122107
2010-01-01,0.629,4122156
2010-01-01,0.64,4122172
2010-01-01,0.679,4122206
2010-01-01,0.76,4122305
2010-01-01,0.739,4122404
2010-01-01,0.681,4122503
2010-01-01,0.713,4122602
2010-01-01,0.662,4122651
2010-01-01,0.74,4122701
2010-01-01,0.7,4122800
2010-01-01,0.704,4122909
2010-01-01,0.718,4123006
2010-01-01,0.653,4123105
2010-01-01,0.723,4123204
2010-01-01,0.71,4123303
2010-01-01,0.705,4123402
2010-01-01,0.744,4123501
2010-01-01,0.717,4123600
2010-01-01,0.72,4123709
2010-01-01,0.696,4123808
2010-01-01,0.687,4123824
2010-01-01,0.609,4123857
2010-01-01,0.7,4123907
2010-01-01,0.704,4123956
2010-01-01,0.687,4124004
2010-01-01,0.705,4124020
2010-01-01,0.738,4124053
2010-01-01,0.718,4124103
2010-01-01,0.696,4124202
2010-01-01,0.716,4124301
2010-01-01,0.671,4124400
2010-01-01,0.739,4124509
2010-01-01,0.682,4124608
2010-01-01,0.637,4124707
2010-01-01,0.727,4124806
2010-01-01,0.664,4124905
2010-01-01,0.693,4125001
2010-01-01,0.629,4125100
2010-01-01,0.722,4125209
2010-01-01,0.743,4125308
2010-01-01,0.676,4125357
2010-01-01,0.671,4125407
2010-01-01,0.713,4125456
2010-01-01,0.758,4125506
2010-01-01,0.725,4125555
2010-01-01,0.719,4125605
2010-01-01,0.704,4125704
2010-01-01,0.683,4125753
2010-01-01,0.717,4125803
2010-01-01,0.704,4125902
2010-01-01,0.715,4126009
2010-01-01,0.725,4126108
2010-01-01,0.655,4126207
2010-01-01,0.695,4126256
2010-01-01,0.699,4126272
2010-01-01,0.663,4126306
2010-01-01,0.762,4126355
2010-01-01,0.725,4126405
2010-01-01,0.723,4126504
2010-01-01,0.704,4126603
2010-01-01,0.693,4126652
2010-01-01,0.621,4126678
2010-01-01,0.731,4126702
2010-01-01,0.703,4126801
2010-01-01,0.697,4126900
2010-01-01,0.671,4127007
2010-01-01,0.734,4127106
2010-01-01,0.728,4127205
2010-01-01,0.71,4127304
2010-01-01,0.714,4127403
2010-01-01,0.664,4127502
2010-01-01,0.636,4127601
2010-01-01,0.768,4127700
2010-01-01,0.699,4127809
2010-01-01,0.681,4127858
2010-01-01,0.611,4127882
2010-01-01,0.695,4127908
2010-01-01,0.73,4127957
2010-01-01,0.672,4127965
2010-01-01,0.739,4128005
2010-01-01,0.761,4128104
2010-01-01,0.74,4128203
2010-01-01,0.72,4128302
2010-01-01,0.721,4128401
2010-01-01,0.687,4128500
2010-01-01,0.65,4128534
2010-01-01,0.699,4128559
2010-01-01,0.72,4128609
2010-01-01,0.678,4128625
2010-01-01,0.546,4128633
2010-01-01,0.722,4128658
2010-01-01,0.702,4128708
2010-01-01,0.706,4128807
2010-01-01,0.694,4200051
2010-01-01,0.696,4200101
2010-01-01,0.725,4200200
2010-01-01,0.741,4200309
2010-01-01,0.698,4200408
2010-01-01,0.713,4200507
2010-01-01,0.745,4200556
2010-01-01,0.723,4200606
2010-01-01,0.668,4200705
2010-01-01,0.755,4200754
2010-01-01,0.699,4200804
2010-01-01,0.687,4200903
2010-01-01,0.688,4201000
2010-01-01,0.674,4201109
2010-01-01,0.749,4201208
2010-01-01,0.708,4201257
2010-01-01,0.733,4201273
2010-01-01,0.703,4201307
2010-01-01,0.76,4201406
2010-01-01,0.77,4201505
2010-01-01,0.764,4201604
2010-01-01,0.715,4201653
2010-01-01,0.742,4201703
2010-01-01,0.733,4201802
2010-01-01,0.733,4201901
2010-01-01,0.746,4201950
2010-01-01,0.845,4202008
2010-01-01,0.716,4202057
2010-01-01,0.728,4202073
2010-01-01,0.672,4202081
2010-01-01,0.701,4202099
2010-01-01,0.738,4202107
2010-01-01,0.675,4202131
2010-01-01,0.705,4202156
2010-01-01,0.74,4202206
2010-01-01,0.739,4202305
2010-01-01,0.806,4202404
2010-01-01,0.647,4202438
2010-01-01,0.781,4202453
2010-01-01,0.696,4202503
2010-01-01,0.718,4202537
2010-01-01,0.712,4202578
2010-01-01,0.699,4202602
2010-01-01,0.724,4202701
2010-01-01,0.778,4202800
2010-01-01,0.78,4202859
2010-01-01,0.661,4202875
2010-01-01,0.795,4202909
2010-01-01,0.735,4203006
2010-01-01,0.728,4203105
2010-01-01,0.622,4203154
2010-01-01,0.726,4203204
2010-01-01,0.654,4203253
2010-01-01,0.714,4203303
2010-01-01,0.641,4203402
2010-01-01,0.69,4203501
2010-01-01,0.742,4203600
2010-01-01,0.697,4203709
2010-01-01,0.757,4203808
2010-01-01,0.752,4203907
2010-01-01,0.767,4203956
2010-01-01,0.714,4204004
2010-01-01,0.691,4204103
2010-01-01,0.719,4204152
2010-01-01,0.621,4204178
2010-01-01,0.704,4204194
2010-01-01,0.79,4204202
2010-01-01,0.78,4204251
2010-01-01,0.8,4204301
2010-01-01,0.747,4204350
2010-01-01,0.744,4204400
2010-01-01,0.696,4204459
2010-01-01,0.78,4204509
2010-01-01,0.702,4204558
2010-01-01,0.788,4204608
2010-01-01,0.742,4204707
2010-01-01,0.754,4204756
2010-01-01,0.721,4204806
2010-01-01,0.743,4204905
2010-01-01,0.706,4205001
2010-01-01,0.742,4205100
2010-01-01,0.716,4205159
2010-01-01,0.657,4205175
2010-01-01,0.726,4205191
2010-01-01,0.723,4205209
2010-01-01,0.758,4205308
2010-01-01,0.708,4205357
2010-01-01,0.847,4205407
2010-01-01,0.715,4205431
2010-01-01,0.753,4205456
2010-01-01,0.731,4205506
2010-01-01,0.682,4205555
2010-01-01,0.708,4205605
2010-01-01,0.753,4205704
2010-01-01,0.725,4205803
2010-01-01,0.765,4205902
2010-01-01,0.747,4206009
2010-01-01,0.736,4206108
2010-01-01,0.757,4206207
2010-01-01,0.754,4206306
2010-01-01,0.751,4206405
2010-01-01,0.751,4206504
2010-01-01,0.73,4206603
2010-01-01,0.717,4206652
2010-01-01,0.758,4206702
2010-01-01,0.725,4206751
2010-01-01,0.708,4206801
2010-01-01,0.737,4206900
2010-01-01,0.741,4207007
2010-01-01,0.738,4207106
2010-01-01,0.667,4207205
2010-01-01,0.765,4207304
2010-01-01,0.713,4207403
2010-01-01,0.777,4207502
2010-01-01,0.795,4207577
2010-01-01,0.736,4207601
2010-01-01,0.759,4207650
2010-01-01,0.66,4207684
2010-01-01,0.738,4207700
2010-01-01,0.722,4207759
2010-01-01,0.742,4207809
2010-01-01,0.707,4207858
2010-01-01,0.699,4207908
2010-01-01,0.771,4208005
2010-01-01,0.708,4208104
2010-01-01,0.795,4208203
2010-01-01,0.796,4208302
2010-01-01,0.775,4208401
2010-01-01,0.761,4208450
2010-01-01,0.748,4208500
2010-01-01,0.732,4208609
2010-01-01,0.716,4208708
2010-01-01,0.721,4208807
2010-01-01,0.803,4208906
2010-01-01,0.709,4208955
2010-01-01,0.827,4209003
2010-01-01,0.809,4209102
2010-01-01,0.694,4209151
2010-01-01,0.719,4209177
2010-01-01,0.781,4209201
2010-01-01,0.77,4209300
2010-01-01,0.752,4209409
2010-01-01,0.771,4209458
2010-01-01,0.749,4209508
2010-01-01,0.735,4209607
2010-01-01,0.649,4209706
2010-01-01,0.686,4209805
2010-01-01,0.743,4209854
2010-01-01,0.704,4209904
2010-01-01,0.737,4210001
2010-01-01,0.789,4210035
2010-01-01,0.662,4210050
2010-01-01,0.777,4210100
2010-01-01,0.698,4210209
2010-01-01,0.69,4210308
2010-01-01,0.768,4210407
2010-01-01,0.781,4210506
2010-01-01,0.743,4210555
2010-01-01,0.774,4210605
2010-01-01,0.657,4210704
2010-01-01,0.738,4210803
2010-01-01,0.708,4210852
2010-01-01,0.76,4210902
2010-01-01,0.748,4211009
2010-01-01,0.643,4211058
2010-01-01,0.675,4211108
2010-01-01,0.738,4211207
2010-01-01,0.701,4211256
2010-01-01,0.736,4211306
2010-01-01,0.765,4211405
2010-01-01,0.736,4211454
2010-01-01,0.748,4211504
2010-01-01,0.768,4211603
2010-01-01,0.706,4211652
2010-01-01,0.755,4211702
2010-01-01,0.74,4211751
2010-01-01,0.774,4211801
2010-01-01,0.695,4211850
2010-01-01,0.718,4211876
2010-01-01,0.664,4211892
2010-01-01,0.757,4211900
2010-01-01,0.704,4212007
2010-01-01,0.671,4212056
2010-01-01,0.737,4212106
2010-01-01,0.704,4212205
2010-01-01,0.7,4212239
2010-01-01,0.72,4212254
2010-01-01,0.659,4212270
2010-01-01,0.716,4212304
2010-01-01,0.728,4212403
2010-01-01,0.743,4212502
2010-01-01,0.766,4212601
2010-01-01,0.716,4212700
2010-01-01,0.756,4212809
2010-01-01,0.783,4212908
2010-01-01,0.777,4213005
2010-01-01,0.758,4213104
2010-01-01,0.751,4213153
2010-01-01,0.78,4213203
2010-01-01,0.673,4213302
2010-01-01,0.689,4213351
2010-01-01,0.693,4213401
2010-01-01,0.76,4213500
2010-01-01,0.786,4213609
2010-01-01,0.72,4213708
2010-01-01,0.718,4213807
2010-01-01,0.77,4213906
2010-01-01,0.759,4214003
2010-01-01,0.737,4214102
2010-01-01,0.706,4214151
2010-01-01,0.73,4214201
2010-01-01,0.753,4214300
2010-01-01,0.697,4214409
2010-01-01,0.729,4214508
2010-01-01,0.754,4214607
2010-01-01,0.729,4214706
2010-01-01,0.802,4214805
2010-01-01,0.806,4214904
2010-01-01,0.738,4215000
2010-01-01,0.653,4215059
2010-01-01,0.714,4215075
2010-01-01,0.754,4215109
2010-01-01,0.692,4215208
2010-01-01,0.744,4215307
2010-01-01,0.654,4215356
2010-01-01,0.784,4215406
2010-01-01,0.7,4215455
2010-01-01,0.698,4215505
2010-01-01,0.727,4215554
2010-01-01,0.757,4215604
2010-01-01,0.705,4215653
2010-01-01,0.669,4215679
2010-01-01,0.682,4215687
2010-01-01,0.728,4215695
2010-01-01,0.781,4215703
2010-01-01,0.677,4215752
2010-01-01,0.782,4215802
2010-01-01,0.731,4215901
2010-01-01,0.769,4216008
2010-01-01,0.665,4216057
2010-01-01,0.765,4216107
2010-01-01,0.762,4216206
2010-01-01,0.761,4216255
2010-01-01,0.74,4216305
2010-01-01,0.738,4216354
2010-01-01,0.695,4216404
2010-01-01,0.687,4216503
2010-01-01,0.809,4216602
2010-01-01,0.731,4216701
2010-01-01,0.636,4216800
2010-01-01,0.749,4216909
2010-01-01,0.755,4217006
2010-01-01,0.742,4217105
2010-01-01,0.71,4217154
2010-01-01,0.801,4217204
2010-01-01,0.734,4217253
2010-01-01,0.755,4217303
2010-01-01,0.769,4217402
2010-01-01,0.779,4217501
2010-01-01,0.773,4217550
2010-01-01,0.774,4217600
2010-01-01,0.728,4217709
2010-01-01,0.707,4217758
2010-01-01,0.761,4217808
2010-01-01,0.737,4217907
2010-01-01,0.717,4217956
2010-01-01,0.76,4218004
2010-01-01,0.72,4218103
2010-01-01,0.784,4218202
2010-01-01,0.659,4218251
2010-01-01,0.706,4218301
2010-01-01,0.774,4218350
2010-01-01,0.729,4218400
2010-01-01,0.795,4218509
2010-01-01,0.775,4218608
2010-01-01,0.796,4218707
2010-01-01,0.752,4218756
2010-01-01,0.74,4218806
2010-01-01,0.705,4218855
2010-01-01,0.694,4218905
2010-01-01,0.699,4218954
2010-01-01,0.772,4219002
2010-01-01,0.686,4219101
2010-01-01,0.629,4219150
2010-01-01,0.718,4219176
2010-01-01,0.7,4219200
2010-01-01,0.764,4219309
2010-01-01,0.673,4219358
2010-01-01,0.71,4219408
2010-01-01,0.775,4219507
2010-01-01,0.749,4219606
2010-01-01,0.752,4219705
2010-01-01,0.761,4219853
2010-01-01,0.687,4300034
2010-01-01,0.75,4300059
2010-01-01,0.694,4300109
2010-01-01,0.753,4300208
2010-01-01,0.672,4300307
2010-01-01,0.74,4300406
2010-01-01,0.695,4300455
2010-01-01,0.74,4300471
2010-01-01,0.671,4300505
2010-01-01,0.747,4300554
2010-01-01,0.734,4300570
2010-01-01,0.699,4300604
2010-01-01,0.624,4300638
2010-01-01,0.682,4300646
2010-01-01,0.72,4300661
2010-01-01,0.74,4300703
2010-01-01,0.758,4300802
2010-01-01,0.691,4300851
2010-01-01,0.679,4300877
2010-01-01,0.772,4300901
2010-01-01,0.769,4301008
2010-01-01,0.74,4301057
2010-01-01,0.669,4301073
2010-01-01,0.698,4301107
2010-01-01,0.707,4301206
2010-01-01,0.657,4301305
2010-01-01,0.694,4301404
2010-01-01,0.743,4301503
2010-01-01,0.707,4301552
2010-01-01,0.74,4301602
2010-01-01,0.696,4301636
2010-01-01,0.748,4301651
2010-01-01,0.719,4301701
2010-01-01,0.61,4301750
2010-01-01,0.71,4301800
2010-01-01,0.734,4301859
2010-01-01,0.662,4301875
2010-01-01,0.67,4301909
2010-01-01,0.723,4301925
2010-01-01,0.763,4301958
2010-01-01,0.65,4302006
2010-01-01,0.619,4302055
2010-01-01,0.778,4302105
2010-01-01,0.676,4302154
2010-01-01,0.762,4302204
2010-01-01,0.703,4302220
2010-01-01,0.731,4302238
2010-01-01,0.728,4302253
2010-01-01,0.666,4302303
2010-01-01,0.746,4302352
2010-01-01,0.723,4302378
2010-01-01,0.739,4302402
