CodMunIBGE,PIB 2010 (R$),VALUE
3538709,12501662.477,12501662477.0
5103403,12541778.591,12541778591.0
3303302,12587900.644,12587900644.0
4304606,12718014.008,12718014008.0
2408102,12918972.248,12918972248.0
3205002,13048176.078,13048176078.0
3548500,13546942.866,13546942866.0
3302403,13613373.235,13613373235.0
3536505,14141349.269,14141349269.0
1505536,14985169.892,14985169892.0
5002704,15089120.016,15089120016.0
4305108,16471201.247,16471201247.0
4125506,17238007.809,17238007809.0
2111300,18211487.542,18211487542.0
4209102,18252540.307,18252540307.0
3543402,18280844.435,18280844435.0
1501402,18801039.135,18801039135.0
3170206,18950577.499,18950577499.0
3118601,19142636.355,19142636355.0
3547809,19164510.294,19164510294.0
3552205,19721440.758,19721440758.0
3205309,21183940.206,21183940206.0
3301702,23107679.432,23107679432.0
3525904,23155495.478,23155495478.0
3106705,23384913.444,23384913444.0
3549904,25848130.441,25848130441.0
5208707,29038011.183,29038011183.0
3505708,30018704.499,30018704499.0
2611606,33369680.565,33369680565.0
3518800,35671510.219,35671510219.0
2304400,37001830.765,37001830765.0
3509502,38195022.244,38195022244.0
3301009,38684388.874,38684388874.0
2927408,40762686.734,40762686734.0
3548708,42557431.743,42557431743.0
4314902,42724991.842,42724991842.0
3534401,43499785.233,43499785233.0
1302603,50168821.175,50168821175.0
4106902,58122788.251,58122788251.0
3106200,59203074.086,59203074086.0
5300108,144174101.595,144174101595.0
3304557,208153594.649,208153594649.0
3550308,450491987.985,450491987985.0
