code,date,value,uname,tcode
ADH_IDHM,10957.0,0.69,Municipality,4318051
ADH_IDHM,14610.0,0.763,Municipality,4318051
ADH_IDHM,7670.0,0.445,Municipality,4318101
ADH_IDHM,10957.0,0.558,Municipality,4318101
ADH_IDHM,14610.0,0.675,Municipality,4318101
ADH_IDHM,7670.0,0.464,Municipality,4318200
ADH_IDHM,10957.0,0.592,Municipality,4318200
ADH_IDHM,14610.0,0.685,Municipality,4318200
ADH_IDHM,7670.0,0.518,Municipality,4318309
ADH_IDHM,10957.0,0.624,Municipality,4318309
ADH_IDHM,14610.0,0.699,Municipality,4318309
ADH_IDHM,7670.0,0.478,Municipality,4318408
ADH_IDHM,10957.0,0.609,Municipality,4318408
ADH_IDHM,14610.0,0.696,Municipality,4318408
ADH_IDHM,7670.0,0.428,Municipality,4318424
ADH_IDHM,10957.0,0.572,Municipality,4318424
ADH_IDHM,14610.0,0.694,Municipality,4318424
ADH_IDHM,7670.0,0.499,Municipality,4318432
ADH_IDHM,10957.0,0.686,Municipality,4318432
ADH_IDHM,14610.0,0.748,Municipality,4318432
ADH_IDHM,7670.0,0.506,Municipality,4318440
ADH_IDHM,10957.0,0.629,Municipality,4318440
ADH_IDHM,14610.0,0.732,Municipality,4318440
ADH_IDHM,7670.0,0.326,Municipality,4318457
ADH_IDHM,10957.0,0.54,Municipality,4318457
ADH_IDHM,14610.0,0.651,Municipality,4318457
ADH_IDHM,7670.0,0.407,Municipality,4318465
ADH_IDHM,10957.0,0.555,Municipality,4318465
ADH_IDHM,14610.0,0.717,Municipality,4318465
ADH_IDHM,7670.0,0.481,Municipality,4318481
ADH_IDHM,10957.0,0.624,Municipality,4318481
ADH_IDHM,14610.0,0.707,Municipality,4318481
ADH_IDHM,7670.0,0.441,Municipality,4318499
ADH_IDHM,10957.0,0.602,Municipality,4318499
ADH_IDHM,14610.0,0.747,Municipality,4318499
ADH_IDHM,7670.0,0.36,Municipality,4318507
ADH_IDHM,10957.0,0.481,Municipality,4318507
ADH_IDHM,14610.0,0.623,Municipality,4318507
ADH_IDHM,7670.0,0.489,Municipality,4318606
ADH_IDHM,10957.0,0.653,Municipality,4318606
ADH_IDHM,14610.0,0.755,Municipality,4318606
ADH_IDHM,7670.0,0.416,Municipality,4318614
ADH_IDHM,10957.0,0.576,Municipality,4318614
ADH_IDHM,14610.0,0.725,Municipality,4318614
ADH_IDHM,7670.0,0.42,Municipality,4318622
ADH_IDHM,10957.0,0.512,Municipality,4318622
ADH_IDHM,14610.0,0.663,Municipality,4318622
ADH_IDHM,7670.0,0.543,Municipality,4318705
ADH_IDHM,10957.0,0.656,Municipality,4318705
ADH_IDHM,14610.0,0.739,Municipality,4318705
ADH_IDHM,7670.0,0.469,Municipality,4318804
ADH_IDHM,10957.0,0.589,Municipality,4318804
ADH_IDHM,14610.0,0.687,Municipality,4318804
ADH_IDHM,7670.0,0.52,Municipality,4318903
ADH_IDHM,10957.0,0.634,Municipality,4318903
ADH_IDHM,14610.0,0.741,Municipality,4318903
ADH_IDHM,7670.0,0.555,Municipality,4319000
ADH_IDHM,10957.0,0.695,Municipality,4319000
ADH_IDHM,14610.0,0.768,Municipality,4319000
ADH_IDHM,7670.0,0.47,Municipality,4319109
ADH_IDHM,10957.0,0.638,Municipality,4319109
ADH_IDHM,14610.0,0.726,Municipality,4319109
ADH_IDHM,7670.0,0.369,Municipality,4319125
ADH_IDHM,10957.0,0.541,Municipality,4319125
ADH_IDHM,14610.0,0.652,Municipality,4319125
ADH_IDHM,7670.0,0.403,Municipality,4319158
ADH_IDHM,10957.0,0.57,Municipality,4319158
ADH_IDHM,14610.0,0.667,Municipality,4319158
ADH_IDHM,7670.0,0.393,Municipality,4319208
ADH_IDHM,10957.0,0.517,Municipality,4319208
ADH_IDHM,14610.0,0.645,Municipality,4319208
ADH_IDHM,7670.0,0.441,Municipality,4319307
ADH_IDHM,10957.0,0.567,Municipality,4319307
ADH_IDHM,14610.0,0.692,Municipality,4319307
ADH_IDHM,7670.0,0.546,Municipality,4319356
ADH_IDHM,10957.0,0.639,Municipality,4319356
ADH_IDHM,14610.0,0.739,Municipality,4319356
ADH_IDHM,7670.0,0.398,Municipality,4319364
ADH_IDHM,10957.0,0.471,Municipality,4319364
ADH_IDHM,14610.0,0.664,Municipality,4319364
ADH_IDHM,7670.0,0.553,Municipality,4319372
ADH_IDHM,10957.0,0.666,Municipality,4319372
ADH_IDHM,14610.0,0.763,Municipality,4319372
ADH_IDHM,7670.0,0.476,Municipality,4319406
ADH_IDHM,10957.0,0.614,Municipality,4319406
ADH_IDHM,14610.0,0.709,Municipality,4319406
ADH_IDHM,7670.0,0.552,Municipality,4319505
ADH_IDHM,10957.0,0.662,Municipality,4319505
ADH_IDHM,14610.0,0.739,Municipality,4319505
ADH_IDHM,7670.0,0.506,Municipality,4319604
ADH_IDHM,10957.0,0.614,Municipality,4319604
ADH_IDHM,14610.0,0.708,Municipality,4319604
ADH_IDHM,7670.0,0.458,Municipality,4319703
ADH_IDHM,10957.0,0.544,Municipality,4319703
ADH_IDHM,14610.0,0.72,Municipality,4319703
ADH_IDHM,7670.0,0.502,Municipality,4319711
ADH_IDHM,10957.0,0.671,Municipality,4319711
ADH_IDHM,14610.0,0.764,Municipality,4319711
ADH_IDHM,7670.0,0.431,Municipality,4319737
ADH_IDHM,10957.0,0.532,Municipality,4319737
ADH_IDHM,14610.0,0.642,Municipality,4319737
ADH_IDHM,7670.0,0.509,Municipality,4319752
ADH_IDHM,10957.0,0.655,Municipality,4319752
ADH_IDHM,14610.0,0.754,Municipality,4319752
ADH_IDHM,7670.0,0.488,Municipality,4319802
ADH_IDHM,10957.0,0.589,Municipality,4319802
ADH_IDHM,14610.0,0.685,Municipality,4319802
ADH_IDHM,7670.0,0.463,Municipality,4319901
ADH_IDHM,10957.0,0.597,Municipality,4319901
ADH_IDHM,14610.0,0.711,Municipality,4319901
ADH_IDHM,7670.0,0.513,Municipality,4320008
ADH_IDHM,10957.0,0.633,Municipality,4320008
ADH_IDHM,14610.0,0.726,Municipality,4320008
ADH_IDHM,7670.0,0.535,Municipality,4320107
ADH_IDHM,10957.0,0.677,Municipality,4320107
ADH_IDHM,14610.0,0.777,Municipality,4320107
ADH_IDHM,7670.0,0.406,Municipality,4320206
ADH_IDHM,10957.0,0.597,Municipality,4320206
ADH_IDHM,14610.0,0.723,Municipality,4320206
ADH_IDHM,7670.0,0.451,Municipality,4320230
ADH_IDHM,10957.0,0.571,Municipality,4320230
ADH_IDHM,14610.0,0.712,Municipality,4320230
ADH_IDHM,7670.0,0.394,Municipality,4320263
ADH_IDHM,10957.0,0.53,Municipality,4320263
ADH_IDHM,14610.0,0.659,Municipality,4320263
ADH_IDHM,7670.0,0.57,Municipality,4320305
ADH_IDHM,10957.0,0.741,Municipality,4320305
ADH_IDHM,14610.0,0.777,Municipality,4320305
ADH_IDHM,7670.0,0.393,Municipality,4320321
ADH_IDHM,10957.0,0.59,Municipality,4320321
ADH_IDHM,14610.0,0.693,Municipality,4320321
ADH_IDHM,7670.0,0.375,Municipality,4320354
ADH_IDHM,10957.0,0.56,Municipality,4320354
ADH_IDHM,14610.0,0.671,Municipality,4320354
ADH_IDHM,7670.0,0.561,Municipality,4320404
ADH_IDHM,10957.0,0.678,Municipality,4320404
ADH_IDHM,14610.0,0.76,Municipality,4320404
ADH_IDHM,7670.0,0.367,Municipality,4320453
ADH_IDHM,10957.0,0.522,Municipality,4320453
ADH_IDHM,14610.0,0.652,Municipality,4320453
ADH_IDHM,7670.0,0.495,Municipality,4320503
ADH_IDHM,10957.0,0.684,Municipality,4320503
ADH_IDHM,14610.0,0.751,Municipality,4320503
ADH_IDHM,7670.0,0.409,Municipality,4320552
ADH_IDHM,10957.0,0.577,Municipality,4320552
ADH_IDHM,14610.0,0.689,Municipality,4320552
ADH_IDHM,7670.0,0.389,Municipality,4320578
ADH_IDHM,10957.0,0.532,Municipality,4320578
ADH_IDHM,14610.0,0.683,Municipality,4320578
ADH_IDHM,7670.0,0.451,Municipality,4320602
ADH_IDHM,10957.0,0.633,Municipality,4320602
ADH_IDHM,14610.0,0.752,Municipality,4320602
ADH_IDHM,7670.0,0.502,Municipality,4320651
ADH_IDHM,10957.0,0.652,Municipality,4320651
ADH_IDHM,14610.0,0.742,Municipality,4320651
ADH_IDHM,7670.0,0.374,Municipality,4320677
ADH_IDHM,10957.0,0.513,Municipality,4320677
ADH_IDHM,14610.0,0.631,Municipality,4320677
ADH_IDHM,7670.0,0.538,Municipality,4320701
ADH_IDHM,10957.0,0.65,Municipality,4320701
ADH_IDHM,14610.0,0.743,Municipality,4320701
ADH_IDHM,7670.0,0.522,Municipality,4320800
ADH_IDHM,10957.0,0.633,Municipality,4320800
ADH_IDHM,14610.0,0.731,Municipality,4320800
ADH_IDHM,7670.0,0.379,Municipality,4320859
ADH_IDHM,10957.0,0.602,Municipality,4320859
ADH_IDHM,14610.0,0.701,Municipality,4320859
ADH_IDHM,7670.0,0.49,Municipality,4320909
ADH_IDHM,10957.0,0.66,Municipality,4320909
ADH_IDHM,14610.0,0.76,Municipality,4320909
ADH_IDHM,7670.0,0.553,Municipality,4321006
ADH_IDHM,10957.0,0.66,Municipality,4321006
ADH_IDHM,14610.0,0.747,Municipality,4321006
ADH_IDHM,7670.0,0.498,Municipality,4321105
ADH_IDHM,10957.0,0.619,Municipality,4321105
ADH_IDHM,14610.0,0.695,Municipality,4321105
ADH_IDHM,7670.0,0.537,Municipality,4321204
ADH_IDHM,10957.0,0.651,Municipality,4321204
ADH_IDHM,14610.0,0.727,Municipality,4321204
ADH_IDHM,7670.0,0.498,Municipality,4321303
ADH_IDHM,10957.0,0.641,Municipality,4321303
ADH_IDHM,14610.0,0.733,Municipality,4321303
ADH_IDHM,7670.0,0.435,Municipality,4321329
ADH_IDHM,10957.0,0.588,Municipality,4321329
ADH_IDHM,14610.0,0.739,Municipality,4321329
ADH_IDHM,7670.0,0.426,Municipality,4321352
ADH_IDHM,10957.0,0.543,Municipality,4321352
ADH_IDHM,14610.0,0.656,Municipality,4321352
ADH_IDHM,7670.0,0.48,Municipality,4321402
ADH_IDHM,10957.0,0.607,Municipality,4321402
ADH_IDHM,14610.0,0.708,Municipality,4321402
ADH_IDHM,7670.0,0.487,Municipality,4321436
ADH_IDHM,10957.0,0.611,Municipality,4321436
ADH_IDHM,14610.0,0.689,Municipality,4321436
ADH_IDHM,7670.0,0.535,Municipality,4321451
ADH_IDHM,10957.0,0.664,Municipality,4321451
ADH_IDHM,14610.0,0.747,Municipality,4321451
ADH_IDHM,7670.0,0.428,Municipality,4321469
ADH_IDHM,10957.0,0.595,Municipality,4321469
ADH_IDHM,14610.0,0.742,Municipality,4321469
ADH_IDHM,7670.0,0.392,Municipality,4321477
ADH_IDHM,10957.0,0.551,Municipality,4321477
ADH_IDHM,14610.0,0.689,Municipality,4321477
ADH_IDHM,7670.0,0.368,Municipality,4321493
ADH_IDHM,10957.0,0.52,Municipality,4321493
ADH_IDHM,14610.0,0.683,Municipality,4321493
ADH_IDHM,7670.0,0.538,Municipality,4321501
ADH_IDHM,10957.0,0.681,Municipality,4321501
ADH_IDHM,14610.0,0.762,Municipality,4321501
ADH_IDHM,7670.0,0.504,Municipality,4321600
ADH_IDHM,10957.0,0.633,Municipality,4321600
ADH_IDHM,14610.0,0.719,Municipality,4321600
ADH_IDHM,7670.0,0.44,Municipality,4321626
ADH_IDHM,10957.0,0.569,Municipality,4321626
ADH_IDHM,14610.0,0.701,Municipality,4321626
ADH_IDHM,7670.0,0.482,Municipality,4321634
ADH_IDHM,10957.0,0.637,Municipality,4321634
ADH_IDHM,14610.0,0.791,Municipality,4321634
ADH_IDHM,7670.0,0.509,Municipality,4321667
ADH_IDHM,10957.0,0.638,Municipality,4321667
ADH_IDHM,14610.0,0.718,Municipality,4321667
ADH_IDHM,7670.0,0.478,Municipality,4321709
ADH_IDHM,10957.0,0.61,Municipality,4321709
ADH_IDHM,14610.0,0.71,Municipality,4321709
ADH_IDHM,7670.0,0.533,Municipality,4321808
ADH_IDHM,10957.0,0.655,Municipality,4321808
ADH_IDHM,14610.0,0.759,Municipality,4321808
ADH_IDHM,7670.0,0.378,Municipality,4321832
ADH_IDHM,10957.0,0.541,Municipality,4321832
ADH_IDHM,14610.0,0.662,Municipality,4321832
ADH_IDHM,7670.0,0.388,Municipality,4321857
ADH_IDHM,10957.0,0.594,Municipality,4321857
ADH_IDHM,14610.0,0.703,Municipality,4321857
ADH_IDHM,7670.0,0.523,Municipality,4321907
ADH_IDHM,10957.0,0.686,Municipality,4321907
ADH_IDHM,14610.0,0.768,Municipality,4321907
ADH_IDHM,7670.0,0.378,Municipality,4321956
ADH_IDHM,10957.0,0.561,Municipality,4321956
ADH_IDHM,14610.0,0.687,Municipality,4321956
ADH_IDHM,7670.0,0.492,Municipality,4322004
ADH_IDHM,10957.0,0.628,Municipality,4322004
ADH_IDHM,14610.0,0.733,Municipality,4322004
ADH_IDHM,7670.0,0.562,Municipality,4322103
ADH_IDHM,10957.0,0.661,Municipality,4322103
ADH_IDHM,14610.0,0.747,Municipality,4322103
ADH_IDHM,7670.0,0.319,Municipality,4322152
ADH_IDHM,10957.0,0.484,Municipality,4322152
ADH_IDHM,14610.0,0.657,Municipality,4322152
ADH_IDHM,7670.0,0.401,Municipality,4322186
ADH_IDHM,10957.0,0.57,Municipality,4322186
ADH_IDHM,14610.0,0.694,Municipality,4322186
ADH_IDHM,7670.0,0.512,Municipality,4322202
ADH_IDHM,10957.0,0.612,Municipality,4322202
ADH_IDHM,14610.0,0.709,Municipality,4322202
ADH_IDHM,7670.0,0.405,Municipality,4322251
ADH_IDHM,10957.0,0.654,Municipality,4322251
ADH_IDHM,14610.0,0.718,Municipality,4322251
ADH_IDHM,7670.0,0.495,Municipality,4322301
ADH_IDHM,10957.0,0.642,Municipality,4322301
ADH_IDHM,14610.0,0.728,Municipality,4322301
ADH_IDHM,7670.0,0.352,Municipality,4322327
ADH_IDHM,10957.0,0.528,Municipality,4322327
ADH_IDHM,14610.0,0.629,Municipality,4322327
ADH_IDHM,7670.0,0.432,Municipality,4322343
ADH_IDHM,10957.0,0.554,Municipality,4322343
ADH_IDHM,14610.0,0.7,Municipality,4322343
ADH_IDHM,7670.0,0.401,Municipality,4322350
ADH_IDHM,10957.0,0.664,Municipality,4322350
ADH_IDHM,14610.0,0.733,Municipality,4322350
ADH_IDHM,7670.0,0.376,Municipality,4322376
ADH_IDHM,10957.0,0.552,Municipality,4322376
ADH_IDHM,14610.0,0.649,Municipality,4322376
ADH_IDHM,7670.0,0.55,Municipality,4322400
ADH_IDHM,10957.0,0.663,Municipality,4322400
ADH_IDHM,14610.0,0.744,Municipality,4322400
ADH_IDHM,7670.0,0.535,Municipality,4322509
ADH_IDHM,10957.0,0.641,Municipality,4322509
ADH_IDHM,14610.0,0.721,Municipality,4322509
ADH_IDHM,7670.0,0.403,Municipality,4322525
ADH_IDHM,10957.0,0.549,Municipality,4322525
ADH_IDHM,14610.0,0.646,Municipality,4322525
ADH_IDHM,7670.0,0.335,Municipality,4322533
ADH_IDHM,10957.0,0.496,Municipality,4322533
ADH_IDHM,14610.0,0.624,Municipality,4322533
ADH_IDHM,7670.0,0.451,Municipality,4322541
ADH_IDHM,10957.0,0.604,Municipality,4322541
ADH_IDHM,14610.0,0.737,Municipality,4322541
ADH_IDHM,7670.0,0.563,Municipality,4322558
ADH_IDHM,10957.0,0.673,Municipality,4322558
ADH_IDHM,14610.0,0.757,Municipality,4322558
ADH_IDHM,7670.0,0.477,Municipality,4322608
ADH_IDHM,10957.0,0.61,Municipality,4322608
ADH_IDHM,14610.0,0.712,Municipality,4322608
ADH_IDHM,7670.0,0.456,Municipality,4322707
ADH_IDHM,10957.0,0.582,Municipality,4322707
ADH_IDHM,14610.0,0.737,Municipality,4322707
ADH_IDHM,7670.0,0.6,Municipality,4322806
ADH_IDHM,10957.0,0.702,Municipality,4322806
ADH_IDHM,14610.0,0.773,Municipality,4322806
ADH_IDHM,7670.0,0.43,Municipality,4322855
ADH_IDHM,10957.0,0.639,Municipality,4322855
ADH_IDHM,14610.0,0.723,Municipality,4322855
ADH_IDHM,7670.0,0.417,Municipality,4322905
ADH_IDHM,10957.0,0.567,Municipality,4322905
ADH_IDHM,14610.0,0.702,Municipality,4322905
ADH_IDHM,7670.0,0.511,Municipality,4323002
ADH_IDHM,10957.0,0.62,Municipality,4323002
ADH_IDHM,14610.0,0.717,Municipality,4323002
ADH_IDHM,7670.0,0.358,Municipality,4323101
ADH_IDHM,10957.0,0.489,Municipality,4323101
ADH_IDHM,14610.0,0.638,Municipality,4323101
ADH_IDHM,7670.0,0.516,Municipality,4323200
ADH_IDHM,10957.0,0.664,Municipality,4323200
ADH_IDHM,14610.0,0.777,Municipality,4323200
ADH_IDHM,7670.0,0.563,Municipality,4323309
ADH_IDHM,10957.0,0.621,Municipality,4323309
ADH_IDHM,14610.0,0.742,Municipality,4323309
ADH_IDHM,7670.0,0.412,Municipality,4323358
ADH_IDHM,10957.0,0.616,Municipality,4323358
ADH_IDHM,14610.0,0.705,Municipality,4323358
ADH_IDHM,7670.0,0.464,Municipality,4323408
ADH_IDHM,10957.0,0.662,Municipality,4323408
ADH_IDHM,14610.0,0.761,Municipality,4323408
ADH_IDHM,7670.0,0.379,Municipality,4323457
ADH_IDHM,10957.0,0.565,Municipality,4323457
ADH_IDHM,14610.0,0.662,Municipality,4323457
ADH_IDHM,7670.0,0.452,Municipality,4323507
ADH_IDHM,10957.0,0.632,Municipality,4323507
ADH_IDHM,14610.0,0.739,Municipality,4323507
ADH_IDHM,7670.0,0.437,Municipality,4323606
ADH_IDHM,10957.0,0.689,Municipality,4323606
ADH_IDHM,14610.0,0.78,Municipality,4323606
ADH_IDHM,7670.0,0.461,Municipality,4323705
ADH_IDHM,10957.0,0.619,Municipality,4323705
ADH_IDHM,14610.0,0.757,Municipality,4323705
ADH_IDHM,7670.0,0.432,Municipality,4323754
ADH_IDHM,10957.0,0.556,Municipality,4323754
ADH_IDHM,14610.0,0.655,Municipality,4323754
ADH_IDHM,7670.0,0.564,Municipality,4323770
ADH_IDHM,10957.0,0.68,Municipality,4323770
ADH_IDHM,14610.0,0.752,Municipality,4323770
ADH_IDHM,7670.0,0.502,Municipality,4323804
ADH_IDHM,10957.0,0.642,Municipality,4323804
ADH_IDHM,14610.0,0.735,Municipality,4323804
ADH_IDHM,7670.0,0.353,Municipality,5000203
ADH_IDHM,10957.0,0.534,Municipality,5000203
ADH_IDHM,14610.0,0.67,Municipality,5000203
ADH_IDHM,7670.0,0.295,Municipality,5000252
ADH_IDHM,10957.0,0.536,Municipality,5000252
ADH_IDHM,14610.0,0.711,Municipality,5000252
ADH_IDHM,7670.0,0.447,Municipality,5000609
ADH_IDHM,10957.0,0.576,Municipality,5000609
ADH_IDHM,14610.0,0.673,Municipality,5000609
ADH_IDHM,7670.0,0.362,Municipality,5000708
ADH_IDHM,10957.0,0.517,Municipality,5000708
ADH_IDHM,14610.0,0.663,Municipality,5000708
ADH_IDHM,7670.0,0.359,Municipality,5000807
ADH_IDHM,10957.0,0.516,Municipality,5000807
ADH_IDHM,14610.0,0.67,Municipality,5000807
ADH_IDHM,7670.0,0.427,Municipality,5000856
ADH_IDHM,10957.0,0.552,Municipality,5000856
ADH_IDHM,14610.0,0.697,Municipality,5000856
ADH_IDHM,7670.0,0.373,Municipality,5000906
ADH_IDHM,10957.0,0.509,Municipality,5000906
ADH_IDHM,14610.0,0.643,Municipality,5000906
ADH_IDHM,7670.0,0.473,Municipality,5001003
ADH_IDHM,10957.0,0.579,Municipality,5001003
ADH_IDHM,14610.0,0.697,Municipality,5001003
ADH_IDHM,7670.0,0.447,Municipality,5001102
ADH_IDHM,10957.0,0.556,Municipality,5001102
ADH_IDHM,14610.0,0.688,Municipality,5001102
ADH_IDHM,7670.0,0.397,Municipality,5001243
ADH_IDHM,10957.0,0.52,Municipality,5001243
ADH_IDHM,14610.0,0.633,Municipality,5001243
ADH_IDHM,7670.0,0.428,Municipality,5001508
ADH_IDHM,10957.0,0.538,Municipality,5001508
ADH_IDHM,14610.0,0.681,Municipality,5001508
ADH_IDHM,7670.0,0.458,Municipality,5001904
ADH_IDHM,10957.0,0.601,Municipality,5001904
ADH_IDHM,14610.0,0.71,Municipality,5001904
ADH_IDHM,7670.0,0.401,Municipality,5002001
ADH_IDHM,10957.0,0.508,Municipality,5002001
ADH_IDHM,14610.0,0.684,Municipality,5002001
ADH_IDHM,7670.0,0.468,Municipality,5002100
ADH_IDHM,10957.0,0.58,Municipality,5002100
ADH_IDHM,14610.0,0.698,Municipality,5002100
ADH_IDHM,7670.0,0.345,Municipality,5002159
ADH_IDHM,10957.0,0.513,Municipality,5002159
ADH_IDHM,14610.0,0.666,Municipality,5002159
ADH_IDHM,7670.0,0.406,Municipality,5002209
ADH_IDHM,10957.0,0.564,Municipality,5002209
ADH_IDHM,14610.0,0.67,Municipality,5002209
ADH_IDHM,7670.0,0.366,Municipality,5002308
ADH_IDHM,10957.0,0.547,Municipality,5002308
ADH_IDHM,14610.0,0.701,Municipality,5002308
ADH_IDHM,7670.0,0.422,Municipality,5002407
ADH_IDHM,10957.0,0.548,Municipality,5002407
ADH_IDHM,14610.0,0.692,Municipality,5002407
ADH_IDHM,7670.0,0.452,Municipality,5002605
ADH_IDHM,10957.0,0.582,Municipality,5002605
ADH_IDHM,14610.0,0.703,Municipality,5002605
ADH_IDHM,7670.0,0.563,Municipality,5002704
ADH_IDHM,10957.0,0.673,Municipality,5002704
ADH_IDHM,14610.0,0.784,Municipality,5002704
ADH_IDHM,7670.0,0.379,Municipality,5002803
ADH_IDHM,10957.0,0.484,Municipality,5002803
ADH_IDHM,14610.0,0.647,Municipality,5002803
ADH_IDHM,7670.0,0.514,Municipality,5002902
ADH_IDHM,10957.0,0.615,Municipality,5002902
ADH_IDHM,14610.0,0.727,Municipality,5002902
ADH_IDHM,7670.0,0.541,Municipality,5002951
ADH_IDHM,10957.0,0.656,Municipality,5002951
ADH_IDHM,14610.0,0.754,Municipality,5002951
ADH_IDHM,7670.0,0.334,Municipality,5003108
ADH_IDHM,10957.0,0.502,Municipality,5003108
ADH_IDHM,14610.0,0.671,Municipality,5003108
ADH_IDHM,7670.0,0.337,Municipality,5003157
ADH_IDHM,10957.0,0.488,Municipality,5003157
ADH_IDHM,14610.0,0.589,Municipality,5003157
ADH_IDHM,7670.0,0.509,Municipality,5003207
ADH_IDHM,10957.0,0.584,Municipality,5003207
ADH_IDHM,14610.0,0.7,Municipality,5003207
ADH_IDHM,7670.0,0.45,Municipality,5003256
ADH_IDHM,10957.0,0.596,Municipality,5003256
ADH_IDHM,14610.0,0.706,Municipality,5003256
ADH_IDHM,7670.0,0.423,Municipality,5003306
ADH_IDHM,10957.0,0.607,Municipality,5003306
ADH_IDHM,14610.0,0.703,Municipality,5003306
ADH_IDHM,7670.0,0.407,Municipality,5003454
ADH_IDHM,10957.0,0.583,Municipality,5003454
ADH_IDHM,14610.0,0.694,Municipality,5003454
ADH_IDHM,7670.0,0.332,Municipality,5003488
ADH_IDHM,10957.0,0.447,Municipality,5003488
ADH_IDHM,14610.0,0.639,Municipality,5003488
ADH_IDHM,7670.0,0.442,Municipality,5003504
ADH_IDHM,10957.0,0.567,Municipality,5003504
ADH_IDHM,14610.0,0.699,Municipality,5003504
ADH_IDHM,7670.0,0.512,Municipality,5003702
ADH_IDHM,10957.0,0.636,Municipality,5003702
ADH_IDHM,14610.0,0.747,Municipality,5003702
ADH_IDHM,7670.0,0.386,Municipality,5003751
ADH_IDHM,10957.0,0.551,Municipality,5003751
ADH_IDHM,14610.0,0.684,Municipality,5003751
ADH_IDHM,7670.0,0.473,Municipality,5003801
ADH_IDHM,10957.0,0.596,Municipality,5003801
ADH_IDHM,14610.0,0.714,Municipality,5003801
ADH_IDHM,7670.0,0.424,Municipality,5003900
ADH_IDHM,10957.0,0.508,Municipality,5003900
ADH_IDHM,14610.0,0.66,Municipality,5003900
ADH_IDHM,7670.0,0.485,Municipality,5004007
ADH_IDHM,10957.0,0.604,Municipality,5004007
ADH_IDHM,14610.0,0.721,Municipality,5004007
ADH_IDHM,7670.0,0.42,Municipality,5004106
ADH_IDHM,10957.0,0.567,Municipality,5004106
ADH_IDHM,14610.0,0.675,Municipality,5004106
ADH_IDHM,7670.0,0.395,Municipality,5004304
ADH_IDHM,10957.0,0.542,Municipality,5004304
ADH_IDHM,14610.0,0.662,Municipality,5004304
ADH_IDHM,7670.0,0.423,Municipality,5004403
ADH_IDHM,10957.0,0.573,Municipality,5004403
ADH_IDHM,14610.0,0.681,Municipality,5004403
ADH_IDHM,7670.0,0.447,Municipality,5004502
ADH_IDHM,10957.0,0.55,Municipality,5004502
ADH_IDHM,14610.0,0.654,Municipality,5004502
ADH_IDHM,7670.0,0.323,Municipality,5004601
ADH_IDHM,10957.0,0.498,Municipality,5004601
ADH_IDHM,14610.0,0.62,Municipality,5004601
ADH_IDHM,7670.0,0.418,Municipality,5004700
ADH_IDHM,10957.0,0.59,Municipality,5004700
ADH_IDHM,14610.0,0.72,Municipality,5004700
ADH_IDHM,7670.0,0.29,Municipality,5004809
ADH_IDHM,10957.0,0.399,Municipality,5004809
ADH_IDHM,14610.0,0.526,Municipality,5004809
ADH_IDHM,7670.0,0.359,Municipality,5004908
ADH_IDHM,10957.0,0.503,Municipality,5004908
ADH_IDHM,14610.0,0.664,Municipality,5004908
ADH_IDHM,7670.0,0.473,Municipality,5005004
ADH_IDHM,10957.0,0.59,Municipality,5005004
ADH_IDHM,14610.0,0.712,Municipality,5005004
ADH_IDHM,7670.0,0.404,Municipality,5005103
ADH_IDHM,10957.0,0.56,Municipality,5005103
ADH_IDHM,14610.0,0.708,Municipality,5005103
ADH_IDHM,7670.0,0.353,Municipality,5005152
ADH_IDHM,10957.0,0.48,Municipality,5005152
ADH_IDHM,14610.0,0.623,Municipality,5005152
ADH_IDHM,7670.0,0.503,Municipality,5005202
ADH_IDHM,10957.0,0.605,Municipality,5005202
ADH_IDHM,14610.0,0.704,Municipality,5005202
ADH_IDHM,7670.0,0.363,Municipality,5005251
ADH_IDHM,10957.0,0.535,Municipality,5005251
ADH_IDHM,14610.0,0.672,Municipality,5005251
ADH_IDHM,7670.0,0.48,Municipality,5005400
ADH_IDHM,10957.0,0.597,Municipality,5005400
ADH_IDHM,14610.0,0.736,Municipality,5005400
ADH_IDHM,7670.0,0.389,Municipality,5005608
ADH_IDHM,10957.0,0.5,Municipality,5005608
ADH_IDHM,14610.0,0.632,Municipality,5005608
ADH_IDHM,7670.0,0.47,Municipality,5005681
ADH_IDHM,10957.0,0.585,Municipality,5005681
ADH_IDHM,14610.0,0.686,Municipality,5005681
ADH_IDHM,7670.0,0.446,Municipality,5005707
ADH_IDHM,10957.0,0.572,Municipality,5005707
ADH_IDHM,14610.0,0.7,Municipality,5005707
ADH_IDHM,7670.0,0.36,Municipality,5005806
ADH_IDHM,10957.0,0.504,Municipality,5005806
ADH_IDHM,14610.0,0.639,Municipality,5005806
ADH_IDHM,7670.0,0.36,Municipality,5006002
ADH_IDHM,10957.0,0.539,Municipality,5006002
ADH_IDHM,14610.0,0.694,Municipality,5006002
ADH_IDHM,7670.0,0.456,Municipality,5006200
ADH_IDHM,10957.0,0.63,Municipality,5006200
ADH_IDHM,14610.0,0.721,Municipality,5006200
ADH_IDHM,7670.0,0.242,Municipality,5006259
ADH_IDHM,10957.0,0.494,Municipality,5006259
ADH_IDHM,14610.0,0.649,Municipality,5006259
ADH_IDHM,7670.0,0.468,Municipality,5006309
ADH_IDHM,10957.0,0.591,Municipality,5006309
ADH_IDHM,14610.0,0.721,Municipality,5006309
